Movie_Number,Movie_Name,Crew_Name,Job,Gender
m585,true lies,Conrad Buff IV,Editor,m
m585,true lies,Marlene Stewart,Costume Design,f
m585,true lies,Jeff Dawn,Makeup Department Head,m
m585,true lies,Russell Carpenter,Director of Photography,m
m585,true lies,Rae Sanchini,Executive Producer,f
m585,true lies,Lawrence Kasanoff,Executive Producer,m
m585,true lies,Robert Shriver,Executive Producer,m
m585,true lies,Michael Novotny,Art Direction,m
m585,true lies,Lisa Lovaas,Costume Supervisor,f
m585,true lies,Ray Fisher,Set Decoration,m
m585,true lies,John Bruno,Visual Effects Supervisor,m
m585,true lies,Pamela Easley,Associate Producer,f
m586,true romance,Tony Scott,Director,m
m586,true romance,Quentin Tarantino,Screenplay,m
m586,true romance,Roger Avary,Screenplay,m
m586,true romance,Gary Barber,Producer,m
m586,true romance,Samuel Hadida,Producer,m
m586,true romance,Steve Perry,Producer,m
m586,true romance,James G. Robinson,Executive Producer,m
m586,true romance,Bill Unger,Producer,m
m586,true romance,Hans Zimmer,Original Music Composer,m
m586,true romance,Jeffrey L. Kimball,Director of Photography,m
m586,true romance,Michael Tronick,Editor,m
m586,true romance,Christian Wagner,Editor,m
m586,true romance,Benjamín Fernández,Production Design,m
m586,true romance,James J. Murakami,Art Direction,m
m586,true romance,Thomas L. Roysden,Set Decoration,m
m586,true romance,Susan Becker,Costume Design,f
m586,true romance,Greg Dillon,Sound Editor,m
m586,true romance,Samuel C. Crutcher,Sound Editor,m
m586,true romance,Virginia Cook-McGowan,Sound Editor,f
m586,true romance,Robert S. Henderson,Special Effects,m
m586,true romance,Larry M. Shorts,Special Effects,m
m586,true romance,Risa Bramon Garcia,Other,f
m586,true romance,Billy Hopkins,Casting,m
m586,true romance,Bob Weinstein,Executive Producer,m
m586,true romance,Harvey Weinstein,Executive Producer,m
m586,true romance,James W. Skotchdopole,Co-Producer,m
m586,true romance,Don Edmonds,Co-Producer,m
m586,true romance,Spencer Franklin,Associate Producer,f
m586,true romance,Lisa Cogswell,Associate Producer,f
m586,true romance,Gregory Manson,Associate Producer,m
m586,true romance,P.R. Tooke,Script Supervisor,m
m586,true romance,Hugo Peña,Costume Supervisor,f
m586,true romance,Risa Bramon Garcia,Casting,f
m586,true romance,Mary Vernieu,Casting Associate,f
m586,true romance,Suzanne Smith,Casting Associate,f
m586,true romance,Ron Phillips,Still Photographer,m
m586,true romance,Stuart Raven Barter,Location Scout,m
m586,true romance,Deborah J. Page,Location Manager,f
m586,true romance,Janice Polley,Location Manager,f
m587,twelve monkeys,Terry Gilliam,Director,m
m587,twelve monkeys,David Webb Peoples,Screenplay,m
m587,twelve monkeys,Janet Peoples,Screenplay,f
m587,twelve monkeys,Charles Roven,Producer,m
m587,twelve monkeys,Robert Cavallo,Executive Producer,m
m587,twelve monkeys,Gary Levinsohn,Executive Producer,m
m587,twelve monkeys,Robert Kosberg,Executive Producer,m
m587,twelve monkeys,Roger Pratt,Director of Photography,m
m587,twelve monkeys,Mick Audsley,Editor,m
m587,twelve monkeys,Imogen Pollard,Sound Editor,f
m587,twelve monkeys,Jay Meagher,Sound mixer,m
m587,twelve monkeys,Paul Buckmaster,Original Music Composer,m
m587,twelve monkeys,Crispian Sallis,Set Decoration,m
m587,twelve monkeys,Jeffrey Beecroft,Production Design,m
m587,twelve monkeys,William Ladd Skinner,Art Direction,m
m587,twelve monkeys,Margery Simkin,Casting,f
m587,twelve monkeys,Julie Weiss,Costume Design,f
m587,twelve monkeys,Mark Egerton,Associate Producer,m
m587,twelve monkeys,Lloyd Phillips,Co-Producer,m
m587,twelve monkeys,Kelley Smith-Wait,Associate Producer,f
m587,twelve monkeys,Christina Bartolucci,Hairstylist,f
m587,twelve monkeys,Christine Beveridge,Hair Designer,m
m587,twelve monkeys,William A. Kohout,Hairstylist,m
m587,twelve monkeys,Allen Weisinger,Makeup Artist,m
m587,twelve monkeys,Carl Catanese,Leadman,f
m587,twelve monkeys,Steven Lane Ewing,Construction Coordinator,m
m587,twelve monkeys,Glen Foster,Carpenter,f
m587,twelve monkeys,Tim Galvin,Assistant Art Director,m
m587,twelve monkeys,Rick Gamez,Propmaker,m
m587,twelve monkeys,Wesley Goodwin,Carpenter,m
m587,twelve monkeys,Doug Harlocker,Property Master,m
m587,twelve monkeys,Kevin Ishioka,Assistant Art Director,m
m587,twelve monkeys,Lara Kelly,Art Department Coordinator,f
m587,twelve monkeys,Mark Kendig,Carpenter,f
m587,twelve monkeys,John D. Kretschmer,Leadman,m
m587,twelve monkeys,Robert LaPrell,Assistant Art Director,m
m587,twelve monkeys,Lê Hoàng,Carpenter,m
m587,twelve monkeys,Ted Lubonovich II,Carpenter,f
m587,twelve monkeys,Paul Maiello,Carpenter,m
m587,twelve monkeys,Paul A. Minitello,Painter,m
m587,twelve monkeys,Larry Misselhorn,Greensman,m
m587,twelve monkeys,Scott T. Pina,Carpenter,f
m587,twelve monkeys,Gary Pugh,Carpenter,m
m587,twelve monkeys,Wayne Smith,Standby Painter,m
m587,twelve monkeys,Diane Greaves,Foley,m
m587,twelve monkeys,Peter Joly,Supervising Sound Editor,f
m587,twelve monkeys,Randy Smith,Boom Operator,m
m587,twelve monkeys,Jack Stew,Foley,m
m587,twelve monkeys,Jason Swanscott,Foley,m
m587,twelve monkeys,Ted Swanscott,Foley,m
m587,twelve monkeys,David Acord,Special Effects,m
m587,twelve monkeys,Russell Hardee,Special Effects,f
m587,twelve monkeys,James Healy,Special Effects,f
m587,twelve monkeys,Russell Hurlburt,Special Effects,m
m587,twelve monkeys,Paul Kocar,Special Effects,f
m587,twelve monkeys,Thomas Lockey,Special Effects,m
m587,twelve monkeys,Joseph P. Mercurio,Special Effects,m
m587,twelve monkeys,Shirley Montefusco,Special Effects Coordinator,m
m587,twelve monkeys,Anthony Simonaitis,Special Effects Supervisor,m
m587,twelve monkeys,Beecher Tomlinson,Special Effects,m
m587,twelve monkeys,Richard Bain,Digital Compositors,m
m587,twelve monkeys,Martin Body,Digital Compositors,f
m587,twelve monkeys,Steve Cutmore,Digital Compositors,f
m587,twelve monkeys,Doug Forrest,Digital Compositors,m
m587,twelve monkeys,Kent Houston,Visual Effects Supervisor,m
m587,twelve monkeys,Chris Panton,Digital Compositors,m
m587,twelve monkeys,Susi Roper,Visual Effects Coordinator,m
m587,twelve monkeys,G.A. Aguilar,Stunts,m
m587,twelve monkeys,Sandy Alexander,Stunts,m
m587,twelve monkeys,Bill Anagnos,Stunts,m
m587,twelve monkeys,John Copeman,Stunts,m
m587,twelve monkeys,Paul Couch,Stunts,m
m587,twelve monkeys,Douglas Crosby,Stunts,m
m587,twelve monkeys,E.J. Evans,Stunts,m
m587,twelve monkeys,Terry Jackson,Stunts,m
m587,twelve monkeys,Ronald O. Jaynes,Stunts,m
m587,twelve monkeys,Chuck Jeffreys,Stunts,m
m587,twelve monkeys,David S. Lomax,Stunts,m
m587,twelve monkeys,Steve Martin,Stunts,m
m587,twelve monkeys,Steve Martin,Stunt Coordinator,m
m587,twelve monkeys,Elliot Santiago,Stunts,m
m587,twelve monkeys,Steve Santosusso,Stunts,m
m587,twelve monkeys,Brian Smyj,Stunts,m
m587,twelve monkeys,Rhett Bloomquist,Grip,m
m587,twelve monkeys,Phillip V. Caruso,Still Photographer,m
m587,twelve monkeys,David Cecil,Electrician,m
m587,twelve monkeys,Andrew Reed Conner,Electrician,m
m587,twelve monkeys,Bill Fiedler,Electrician,m
m587,twelve monkeys,Mike Finnegan,Rigging Grip,m
m587,twelve monkeys,Vinnie Gerardo,First Assistant Camera,m
m587,twelve monkeys,Thomas Greco,Loader,m
m587,twelve monkeys,Craig Haagensen,Camera Operator,m
m587,twelve monkeys,William Jones,Grip,m
m587,twelve monkeys,Ian Kelly,Video Assist Operator,f
m587,twelve monkeys,Craig Ligget,Rigging Gaffer,f
m587,twelve monkeys,Matt Miller,Rigging Grip,m
m587,twelve monkeys,Peter Norman,Camera Operator,m
m587,twelve monkeys,Kyle Rudolph,Camera Operator,m
m587,twelve monkeys,Keith Salkowski,Electrician,m
m587,twelve monkeys,Lee Shapira,Grip,f
m587,twelve monkeys,"""Blackford Boots Shelton""",First Assistant Camera,m
m587,twelve monkeys,Brian Snell,Grip,f
m587,twelve monkeys,Mikie Heilbrun,Casting Associate,m
m587,twelve monkeys,Eric H. Sandberg,Costume Supervisor,m
m587,twelve monkeys,B.J. Rogers,Assistant Costume Designer,m
m587,twelve monkeys,Lucy Darwin,Post-Production Manager,f
m587,twelve monkeys,Dan Gane,First Assistant Editor,m
m587,twelve monkeys,Pamela Susan Hall,Post Production Assistant,f
m587,twelve monkeys,Brian Ufberg,First Assistant Editor,m
m587,twelve monkeys,Eddie Wilder,Color Timer,m
m587,twelve monkeys,Glynn Williams,Post Production Assistant,m
m587,twelve monkeys,Marilyn Bailey,Script Supervisor,m
m587,twelve monkeys,Ted Criswell,Set Medic,m
m587,twelve monkeys,Dennis Davidson,Public Relations,m
m587,twelve monkeys,Marc Diener,Legal Services,f
m587,twelve monkeys,Scott Elias,Location Manager,m
m587,twelve monkeys,Carole French,Craft Service,m
m587,twelve monkeys,Reva Grantham,Craft Service,f
m587,twelve monkeys,Warren Holcomb,Legal Services,m
m587,twelve monkeys,Avi Korein,Security,m
m587,twelve monkeys,Ernie Malik,Unit Publicist,m
m587,twelve monkeys,Elena Moscatt,Craft Service,m
m587,twelve monkeys,Elizabeth J. Nevin,Production Coordinator,m
m587,twelve monkeys,Matilde Valera,Production Accountant,f
m587,twelve monkeys,Charley Armstrong,Location Scout,m
m587,twelve monkeys,Peggy Nicholson,Key Hair Stylist,m
m587,twelve monkeys,Matt Codd,Production Illustrator,m
m587,twelve monkeys,Thomas Turnbull,Construction Foreman,f
m587,twelve monkeys,Silvija L. Moess,Scenic Artist,m
m587,twelve monkeys,Richard Curry,Driver,m
m587,twelve monkeys,Lloyd Phillips,Unit Production Manager,m
m587,twelve monkeys,Kate Bartouldus,Set Dresser,f
m587,twelve monkeys,Penny Causer,Title Designer,m
m587,twelve monkeys,Trevor Collins,Negative Cutter,m
m587,twelve monkeys,Chuck Finch,Chief Lighting Technician,m
m587,twelve monkeys,Scott Maginnis,Assistant Property Master,m
m587,twelve monkeys,Patrick McGrath,Dolly Grip,m
m587,twelve monkeys,Melissa Stanton,Wardrobe Supervisor,m
m587,twelve monkeys,Jim Clubb,Animal Coordinator,m
m587,twelve monkeys,Ken Tarallo,Pyrotechnician,m
m587,twelve monkeys,Mark Egerton,First Assistant Director,m
m587,twelve monkeys,Charles Miller,Assistant Production Manager,m
m587,twelve monkeys,Marissa Giunta,Casting Assistant,f
m587,twelve monkeys,Mike Lemon,Local Casting,m
m587,twelve monkeys,Budge Tremlett,ADR Editor,m
m587,twelve monkeys,Tasha Pym,Apprentice Sound Editor,f
m587,twelve monkeys,Simon Cozens,Assistant Sound Editor,m
m587,twelve monkeys,Ian Wilson,Foley Editor,m
m587,twelve monkeys,Mark Berrow,Musician,m
m587,twelve monkeys,Mike Miller,Key Grip,m
m587,twelve monkeys,Andrew Bernstein,Second Assistant Director,m
m590,unbreakable,Sam Mercer,Producer,m
m590,unbreakable,Joanna Johnston,Costume Design,f
m590,unbreakable,James Newton Howard,Original Music Composer,m
m590,unbreakable,James Newton Howard,Orchestrator,m
m590,unbreakable,Dylan Tichenor,Editor,m
m590,unbreakable,Gretchen Rau,Set Decoration,f
m590,unbreakable,Roger Birnbaum,Executive Producer,m
m590,unbreakable,Gary Barber,Executive Producer,m
m590,unbreakable,Barry Mendel,Producer,m
m590,unbreakable,Douglas Aibel,Casting,m
m590,unbreakable,Jeff Habberstad,Stunt Coordinator,m
m590,unbreakable,M. Night Shyamalan,Director,m
m590,unbreakable,M. Night Shyamalan,Producer,m
m590,unbreakable,M. Night Shyamalan,Writer,m
m590,unbreakable,Larry Fulton,Production Design,m
m590,unbreakable,Steve Arnold,Art Direction,m
m590,unbreakable,Eduardo Serra,Director of Photography,f
m590,unbreakable,Francesca Paris,Key Hair Stylist,m
m590,unbreakable,Elizabeth Lawrence,In Memory Of,f
m590,unbreakable,Gregory Nicotero,Makeup Effects,m
m590,unbreakable,Howard Berger,Makeup Effects,m
m590,unbreakable,Kyle Rudolph,Steadicam Operator,m
m590,unbreakable,Michael Haight,ADR Supervisor,m
m590,unbreakable,Bernadette Mazur,Key Makeup Artist,m
m590,unbreakable,William Jones,Dolly Grip,m
m590,unbreakable,Dianne Dreyer,Script Supervisor,f
m590,unbreakable,John Rusk,First Assistant Director,m
m590,unbreakable,Hugo Weng,Dialogue Editor,m
m590,unbreakable,Gary A. Hecker,Foley,m
m590,unbreakable,James Matheny,Dialogue Editor,f
m590,unbreakable,Steve Cremin,Special Effects Supervisor,m
m590,unbreakable,Pamela Wise,Costume Supervisor,f
m590,unbreakable,Kevin Ladson,Property Master,m
m590,unbreakable,Richard King,Sound Designer,m
m590,unbreakable,Patricio A. Libenson,Foley,m
m590,unbreakable,James V. Kent,Leadman,m
m590,unbreakable,Frank Masi,Still Photographer,m
m590,unbreakable,Paul Williams,Construction Coordinator,m
m590,unbreakable,Andrew L. Ullman,Location Manager,m
m590,unbreakable,Steven Litecky,Chief Lighting Technician,m
m590,unbreakable,Mike Thomas,Underwater Director of Photography,m
m590,unbreakable,Randle Akerson,Sound Effects Editor,m
m590,unbreakable,Gordon Hayman,Camera Operator,m
m590,unbreakable,Brad Dechter,Orchestrator,m
m590,unbreakable,Thomas S. Drescher,Music Editor,m
m590,unbreakable,Paul Maiello,Construction Foreman,m
m590,unbreakable,Christopher Flick,Foley Editor,m
m590,unbreakable,Linda Murphy,Boom Operator,f
m590,unbreakable,"""Thomas Doc Boguski""",Production Coordinator,m
m590,unbreakable,James Breen,Greensman,m
m590,unbreakable,Billy Miller,Key Grip,m
m590,unbreakable,Kara Morasco,Tailor,m
m590,unbreakable,Ladd Lanford,First Assistant Editor,m
m590,unbreakable,Jodi Birdsong,Visual Effects Coordinator,m
m590,unbreakable,Althea A. Unrath,Tailor,m
m590,unbreakable,Maria Vaughan,Tailor,f
m591,unforgiven,Clint Eastwood,Director,m
m591,unforgiven,Clint Eastwood,Producer,m
m591,unforgiven,Lennie Niehaus,Original Music Composer,m
m591,unforgiven,Julian Ludwig,Producer,m
m591,unforgiven,David Valdes,Executive Producer,m
m591,unforgiven,David Valdes,Production Manager,m
m591,unforgiven,Jack Green,Director of Photography,m
m591,unforgiven,Henry Bumstead,Production Design,m
m591,unforgiven,Adrian Gorton,Art Direction,m
m591,unforgiven,Janice Blackie-Goodine,Set Decoration,f
m591,unforgiven,Joel Cox,Editor,m
m591,unforgiven,Phyllis Huffman,Casting,f
m591,unforgiven,Tom Rooker,Assistant Director,m
m591,unforgiven,Donald Harris,Music Editor,f
m591,unforgiven,Rick Alexander,Sound Re-Recording Mixer,m
m591,unforgiven,John Frazier,Special Effects Coordinator,m
m591,unforgiven,David Webb Peoples,Screenplay,m
m591,unforgiven,David Webb Peoples,Author,m
m591,unforgiven,Carla Hetland,Costume Supervisor,m
m591,unforgiven,Alex Green,Stunts,f
m591,unforgiven,Bill Bannerman,Assistant Director,m
m591,unforgiven,Lloyd Nelson,Script Supervisor,m
m591,unforgiven,Michael Maurer,Production Accountant,m
m591,unforgiven,George Orrison,Stunts,m
m591,unforgiven,Iloe Flewelling,Hair Department Head,m
m591,unforgiven,Rick Roberts,Art Direction,m
m591,unforgiven,Stuart Aikins,Casting,m
m591,unforgiven,Jeffrey Wetzel,Assistant Director,m
m591,unforgiven,Stan Edmonds,Makeup Artist,m
m591,unforgiven,Glenn Wright,Costume Supervisor,m
m591,unforgiven,Bob Gray,Production Manager,m
m591,unforgiven,Joanne Hansen,Costume Supervisor,m
m591,unforgiven,Lynne Bespflug,Unit Manager,f
m591,unforgiven,Lorelei Kuchera,Casting,f
m591,unforgiven,Víctor Pérez,Lighting Technician,m
m591,unforgiven,Paul Healy,Special Effects,f
m591,unforgiven,Carol Pershing,Hairstylist,f
m591,unforgiven,Grant Lucibello,Assistant Director,m
m591,unforgiven,Michael Hancock,Makeup Department Head,m
m591,unforgiven,Michael Cipriano,Assistant Editor,m
m591,unforgiven,Bob Akester,Still Photographer,m
m591,unforgiven,Maurice Routly,Special Effects,f
m591,unforgiven,Phil Downey,Color Timer,m
m594,vertigo,Alfred Hitchcock,Director,m
m594,vertigo,Alfred Hitchcock,Producer,m
m594,vertigo,James C. Katz,Producer,m
m594,vertigo,Bernard Herrmann,Original Music Composer,m
m594,vertigo,Robert Burks,Director of Photography,m
m594,vertigo,George Tomasini,Editor,m
m594,vertigo,Henry Bumstead,Art Direction,m
m594,vertigo,Hal Pereira,Art Direction,m
m594,vertigo,Alec Coppel,Screenplay,m
m594,vertigo,Samuel A. Taylor,Screenplay,m
m594,vertigo,Edith Head,Costume Design,f
m594,vertigo,John Ferren,Other,m
m594,vertigo,Sam Comer,Set Decoration,m
m594,vertigo,Pierre Boileau,Novel,m
m594,vertigo,Thomas Narcejac,Novel,m
m594,vertigo,Richard Mueller,Other,m
m594,vertigo,John P. Fulton,Special Effects,m
m594,vertigo,Farciot Edouart,Special Effects,m
m594,vertigo,W. Wallace Kelley,Special Effects,m
m594,vertigo,Frank R. McKelvy,Set Decoration,f
m594,vertigo,Saul Bass,Title Designer,m
m594,vertigo,Daniel McCauley,Assistant Director,m
m594,vertigo,Wally Westmore,Makeup Supervisor,m
m594,vertigo,Nellie Manley,Hair Supervisor,f
m594,vertigo,Harold Lewis,Sound Recordist,m
m594,vertigo,Winston H. Leverett,Sound Recordist,m
m594,vertigo,Muir Mathieson,Conductor,m
m594,vertigo,Herbert Coleman,Associate Producer,m
m601,what lies beneath,Robert Zemeckis,Director,m
m601,what lies beneath,Clark Gregg,Screenplay,m
m601,what lies beneath,Robert Zemeckis,Producer,m
m601,what lies beneath,Alan Silvestri,Original Music Composer,m
m601,what lies beneath,Don Burgess,Director of Photography,m
m601,what lies beneath,Arthur Schmidt,Editor,m
m601,what lies beneath,Marcia DeBonis,Casting,f
m601,what lies beneath,Ellen Lewis,Casting,f
m601,what lies beneath,Rick Carter,Production Design,m
m601,what lies beneath,William James Teegarden,Production Design,m
m601,what lies beneath,Stefan Dechant,Art Direction,m
m601,what lies beneath,Tony Fanning,Art Direction,m
m601,what lies beneath,Elizabeth Lapp,Art Direction,m
m601,what lies beneath,"""Karen OHara""",Set Decoration,m
m601,what lies beneath,Susie DeSanto,Costume Design,f
m601,what lies beneath,Elinor Bardach,Costume Supervisor,m
m601,what lies beneath,Sarah Kernochan,Story,f
m601,what lies beneath,Steven J. Boyd,Associate Producer,m
m601,what lies beneath,Joan Bradshaw,Executive Producer,f
m601,what lies beneath,Mark Johnson,Executive Producer,m
m601,what lies beneath,Cherylanne Martin,Associate Producer,m
m601,what lies beneath,Jack Rapke,Producer,m
m601,what lies beneath,Steve Starkey,Producer,m
m601,what lies beneath,Chris Cummings,Art Department Coordinator,m
